sku;family;categories;weight;power_requirements;description-fr_FR-print;description-fr_FR-mobile;description-en_US-print;description-en_US-mobile;description-de_DE-print;description-de_DE-mobile;name;release_date;picture;price;vendor
4584810;loudspeakers;loudspeakers,audio_video_sales,trust;;;"Système d'enceintes compact, léger et facile à brancher pour améliorer le son de votre ordinateur portable, où que vous soyez. Améliore les performances sonores de 200 % en comparaison avec les enceintes intégrées des ordinateurs portables. Modèle compact et léger ; facile à emporter. Utilisable en tout lieu ; pas d’adaptateur d’alimentation nécessaire. Opérationnel & dès son branchement, aucun pilote nécessaire. Commande d'alimentation et réglage du volume.";"Sphere Notebook Speaker";"Compact, lightweight and easy to connect speaker set that improves your notebook sound, wherever you are. Upgrades the sound performance up to 200% compared with built-in notebook speakers. Compact and lightweight design; easy to take with you. Use it anywhere you like; no power adapter needed. Just plug-in & start listening, no driver needed. Controls for power and volume adjustment.";"Sphere Notebook Speaker";"Kompaktes, leichtes und einfach anzuschließendes Lautsprecherset für verbesserte Klangqualität von Notebooks. Verbessert die Klangleistung um bis zu 200 % im Vergleich mit eingebauten Notebook-Lautsprechern. Kompaktes und leichtes Design – einfacher Transport. Kann überall genutzt werden – kein Netzteil erforderlich. Einfach anschließen und Wiedergabe starten – kein Treiber erforderlich. Leistungs- und Lautstärkeregler.";"Sphere Notebook Speaker";"Trust Sphere Notebook Speaker";2010-03-27;;"943.06 EUR,727.52 USD";trust
4584811;loudspeakers;loudspeakers,audio_video_sales,trust;;;"Système d'enceintes compact, léger et facile à brancher pour améliorer le son de votre ordinateur portable, où que vous soyez. Améliore les performances sonores de 200 % en comparaison avec les enceintes intégrées des ordinateurs portables. Modèle compact et léger ; facile à emporter. Utilisable en tout lieu ; pas d’adaptateur d’alimentation nécessaire. Opérationnel & dès son branchement, aucun pilote nécessaire. Commande d'alimentation et réglage du volume.";"Sphere Notebook Speaker";"Compact, lightweight and easy to connect speaker set that improves your notebook sound, wherever you are. Upgrades the sound performance up to 200% compared with built-in notebook speakers. Compact and lightweight design; easy to take with you. Use it anywhere you like; no power adapter needed. Just plug-in & start listening, no driver needed. Controls for power and volume adjustment.";"Sphere Notebook Speaker";"Kompaktes, leichtes und einfach anzuschließendes Lautsprecherset für verbesserte Klangqualität von Notebooks. Verbessert die Klangleistung um bis zu 200 % im Vergleich mit eingebauten Notebook-Lautsprechern. Kompaktes und leichtes Design – einfacher Transport. Kann überall genutzt werden – kein Netzteil erforderlich. Einfach anschließen und Wiedergabe starten – kein Treiber erforderlich. Leistungs- und Lautstärkeregler.";"Sphere Notebook Speaker";"Trust Sphere Notebook Speaker";2010-03-27;;"16.69 EUR";trust
4584828;loudspeakers;loudspeakers,audio_video_sales,trust;;;"Système d'enceintes compact, léger et facile à brancher pour améliorer le son de votre ordinateur portable, où que vous soyez. Améliore les performances sonores de 200 % en comparaison avec les enceintes intégrées des ordinateurs portables. Modèle compact et léger ; facile à emporter. Utilisable en tout lieu ; pas d’adaptateur d’alimentation nécessaire. Opérationnel & dès son branchement, aucun pilote nécessaire. Commande d'alimentation et réglage du volume.";"Sphere Notebook Speaker";"Compact, lightweight and easy to connect speaker set that improves your notebook sound, wherever you are. Upgrades the sound performance up to 200% compared with built-in notebook speakers. Compact and lightweight design; easy to take with you. Use it anywhere you like; no power adapter needed. Just plug-in & start listening, no driver needed. Controls for power and volume adjustment.";"Sphere Notebook Speaker";"Kompaktes, leichtes und einfach anzuschließendes Lautsprecherset für verbesserte Klangqualität von Notebooks. Verbessert die Klangleistung um bis zu 200 % im Vergleich mit eingebauten Notebook-Lautsprechern. Kompaktes und leichtes Design – einfacher Transport. Kann überall genutzt werden – kein Netzteil erforderlich. Einfach anschließen und Wiedergabe starten – kein Treiber erforderlich. Leistungs- und Lautstärkeregler.";"Sphere Notebook Speaker";"Trust Sphere Notebook Speaker";2010-03-27;;"113.65 EUR,180.98 USD";trust
458967;loudspeakers;loudspeakers,audio_video_sales,sony;;;;;"2-components silver speaker set for SONY FWD-32LX1.";"Speaker set SS-SP32FW";;;"Sony Speaker set, SS-SP32FW";2006-04-22;;"817.02 USD";sony
4593671;loudspeakers;loudspeakers,audio_video_sales,ion;;"12V DC, 7A; AC 100-120V/ 60Hz 220-240V/ 50Hz";;;"Make your iPod the soundtrack to any party – no cords, no hassles.\n\nThe perfect portable speaker system for traveling musicians, entertainers and event coordinators.\n\nThe perfect portable speaker system for traveling musicians, entertainers and event coordinators. A long-lasting rechargeable battery, sturdy construction and portable design, make certain the BLOCK ROCKER can be taken anywhere and everywhere. It features a high-efficiency 20W amplifier with four inputs for connecting microphones, instruments, CD/MP3 players, and a universal dock for iPod. This powerhouse sound system makes every mobile event a success.\n\n<b>Key Features:</b>\n\n    * High-output, 20W powered mountable 2-way speaker system.\n    * Built-in rechargeable battery with level indicator lasts over 12 hours.\n    * Outputs high-fidelity sound to over 150 feet.\n    * iPod docking and charging station.\n    * Professional quality microphone included.\n    * Heavy-duty construction.\n    * Two-wheel system with retractable handle for easy portability.\n    * 1-3/8” PA speaker stand mountable.\n\nFour inputs with independent level controls for\n\n    * iPod:\n          o Integrated Universal Dock for iPod, iPod Mini, or iPod Nano.\n    * Microphone:\n          o Balanced XLR or 1/4"" microphone.\n    * Instrument:\n          o 1/4"" jack for guitar, keyboard, other instrument, or second microphone.\n    * CD/MP3 Player:\n          o RCA line level input for CD player, MP3 player, or other audio device.";"BLOCK ROCKER (IPA03)";;;"ION BLOCK ROCKER (IPA03)";2010-03-30;;"317.69 EUR,755.78 USD";ion
4603301;loudspeakers;loudspeakers,audio_video_sales,asus;;"12V / 3A DC";"<b>Le haut-parleur 5 canaux le plus compact au monde</b>\n\n<b>Système audio surround 5 canaux</b>\n\nProfitez d'un son de qualité grâce à Cine5 qui reproduit la qualité sonore d'un système audio surround 5 canaux.\n\n<b>Entrée 5 canaux sur panneaux E/S arrière</b>\n\n<b>Un design compact pour plus d'espace libre</b>\n\nLe design compact du haut-parleur Cine5 vous permet de le placer directement sous votre moniteur et ainsi préserver de l'espace dans votre pièce, contrairement aux autres systèmes à 5 canaux. De plus, vous n'aurez pas la contrainte des nombreux câbles proposés par ces mêmes autres haut-parleurs. \n\n<b>Une qualité sonore automatiquement améliorée</b>\n\nSi votre lecteur vidéo ne dispose que d'un système audio stéréo, Cine5 retransformera la qualité du son en 5 canaux.";"Cine5 - 15 W RMS, 5 ch.";"ASUS Cine5. Frequency range: 80 - 20000. Connectivity technology: Wired, Headphone connectivity: 3.5 mm. Dimensions (WxDxH): 373 x 100 x 100, Audio output channels: 5.0, Power requirements: 12V / 3A DC";"ASUS Cine5, 80 - 20000, Wired, 3.5 mm, 373 x 100 x 100, 5.0, 12V / 3A DC";;;"ASUS Cine5";2010-04-01;;"381.96 EUR,44.91 USD";asus
4608902;loudspeakers;loudspeakers,audio_video_sales,hp;;;"<span style=""font-size: larger; font-weight: bold;"">Overview</span><br />Ajoutez une plage sonore complète (10 W chacun) avec un amplificateur audio et des haut-parleurs orientés vers l'arrière qui se fixent discrètement derrière l'écran LD4200.";"HP Speaker Option Kit";"<span style=""font-size: larger; font-weight: bold;"">Overview</span><br />Add a full range of sound (10 watts each) with these rear-facing audio amplifier and speakers that discreetly attach to the rear of HP LD4200 display.";"HP Speaker Option Kit";"<span style=""font-size: larger; font-weight: bold;"">Overview</span><br />Satter Sound (jeweils 10 Watt) mit nach hinten gerichteten Audioverstärkern und Lautsprechern, die einzeln an der Rückseite des HP LD4200 Bildschirms angebracht werden können.";"HP Speaker Option Kit";"HP Speaker Option Kit";2010-04-02;;"426.01 EUR,889.04 USD";hp
463036;loudspeakers;loudspeakers,audio_video_sales,logitech;;;;;"   Plug the Logitech X-530 into your PC, music player, DVD player, or even your PlayStation® or Xbox® game console* and immerse yourself in clean, crisp, consistent surround sound from your games, movies, and more. The high-tech subwoofer adjusts itself dynamically to deliver distortion-free bass. And the five wall-mountable satellite speakers use Logitech´s patented FDD2™ technology to eliminate the uneven sound response created by conventional dual-driver designs. The result: a clear, uniform sound field without the ""hot spots"" and inconsistency of other dual-driver satellites.\n\n-Frequency Directed Dual Driver (FDD2) satellite technology produces a uniform sound field for full, rich sound. \n-Matching front & rear satellites deliver balanced surround sound \n-Dedicated center channel makes dialogue clear and intelligible. \n-Dynamic, real-time bass equalization maximizes bass response while minimizing distortion. \n-Ported subwoofer design displaces more air for deeper bass. \n-Headphone jack enables private listening. \n-Master volume and subwoofer level controls placed for quick, convenient access. \n-Satellite speaker stands rotate for easy wall mounting.";"X-530 Speakers 5.1 UK";;;"Logitech X-530 Speakers 5.1 UK";2006-05-08;;"754.75 EUR,896.97 USD";logitech
463608;loudspeakers;loudspeakers,audio_video_sales,logitech;;;;;"Ultra-portable audio upgrade for your notebook\n\nUpgrade the audio on your laptop with the ultra-portable Logitech V10 Notebook Speakers. The handy USB port provides power and digital quality audio with no other cables necessary and the matched quad microdrivers deliver outstanding audio in a lightweight, portable design. The conveniently located controls provide quick and easy access for adjusting the volume level. An included protective travel bag helps organise your cables and speakers and is great for packing away when travelling. Comes with a full product support.\n\n- USB provides power and digital quality audio with no other cables or power necessary.\n- Lightweight for maximum portability\n- Matched quad micro drivers effortlessly deliver clear smooth audio\n- Easily change the volume level with conveniently located controls\n- Travel bag organises your cables and speakers";"V10 Notebook Speakers 2.0 USB";;;"Logitech V10 Notebook Speakers";2006-05-09;;"263.87 EUR";logitech
463609;loudspeakers;loudspeakers,audio_video_sales,logitech;;;;;"Enjoy your music around the home or on the go.\n\nCompact and highly portable, Logitech's mm32 Portable Speakers are the perfect travel companion for your iPod&#8482; or other MP3 player. These high-performance speakers utilize matching twin neodymium micro drivers for clear audio. A deluxe travel case holds your cables, AC adapter, and speakers neatly. The mm32 includes a unique cradle design that holds your iPod cables for charging and syncing. Speakers can be powered by either the included AC adapter or by four 'AA' batteries.\n\n- Take the speakers with you, using the travel case. Metal grilles protect your speakers while traveling. \n- Charge and sync your iPod in the mm32's unique pass-through cradle; fits all iPods, including iPod nano and iPod with video. \n- Optimize your sound. Quad micro-driver design delivers crystal-clear audio. \n- Listen for hours while traveling. Get up to 10 hours of battery life with four AA batteries (not included).";"MM32 Portable Speakers for iPod";;;"Logitech MM32 Portable Speakers for iPod";2006-05-09;;"990.39 EUR,311.76 USD";logitech
4727223;loudspeakers;loudspeakers,audio_video_sales,dell;;;;;"Improve the quality of multimedia presentations, online training / Web casts, music listening, gaming, and DVD playback on your system with the Dell™ Internal Speakers. These Internal Speakers fit internally in your system, saving ample space on your office-desk. This product has been tested and validated on Dell systems to ensure it will work with your computer. It is supported by Dell Technical Support when used with a Dell system.\n\n- Delivers 1-Watt output for enhanced multimedia experience\n- This product has been tested and validated on Dell systems to ensure it will work with your computer\n-  Supported by Dell Technical Support when used with a Dell system";"Speakers : Internal 1W Mini Tower Chassis (Kit)";;;"DELL 520-10582 loudspeaker";2010-04-17;;"424.41 USD";dell
4745247;loudspeakers;loudspeakers,audio_video_sales,trust;;;"Système d'enceintes stéréo 2.0 pouvant se transformer en une élégante barre de son ; idéal pour un placement sous votre moniteur à écran plat. Améliore la qualité sonore de votre ordinateur portable et crée un bureau élégant et organisé. Conception ingénieuse utilisant des aimants intégrés pour convertir le jeu d'enceintes en un seul équipement, de manière simple et rapide. Alimenté par le port USB. Aucun bloc d'alimentation nécessaire, afin que vous puissiez l'utiliser où bon vous semble. Opérationnel dès son branchement, aucun pilote nécessaire. Commande d'alimentation et réglage du volume. ";"Système d'enceintes stéréo 2.0 pouvant se transformer en une élégante barre de son ; idéal pour un placement sous votre moniteur à écran plat";"Stereo 2.0 speaker set that can be transformed into one attractive sound bar; ideal to place below your flatscreen monitor. Improves the sound quality of your notebook and creates a nice and clean looking desk. Smart design with integrated magnets to quickly and simply convert the speaker set to one unit. USB powered, no power adapter needed to use it anywhere you like. Just plug-in & start listening, no driver needed. Controls for power and volume adjustment. ";"Stereo 2.0 speaker set that can be transformed into one attractive sound bar; ideal to place below your flatscreen monitor";"2.0-Stereolautsprecherset – lässt sich in eine attraktive Soundbar umwandeln: ideal zum Aufstellen unter Flachbildschirmen. Verbessert die Klangqualität Ihres Notebooks und sorgt für einen schönen und ordentlichen Arbeitsplatz. Schickes Design mit integrierten Magneten zum schnellen und einfachen Verwandeln des Lautsprechersets in eine Soundeinheit. USB-Betrieb, kann überall ohne Netzteil genutzt werden. Einfach anschließen und Wiedergabe starten – kein Treiber erforderlich. Ein-/Ausschalter und Lautstärkeregler. ";"2.0-Stereolautsprecherset – lässt sich in eine attraktive Soundbar umwandeln: ideal zum Aufstellen unter Flachbildschirmen";"Trust Morpheus Stereo Speaker Set";2010-04-24;;"573.42 EUR,206.92 USD";trust
